,Datetime,Location,Power,Time,Date
69464,2021-11-30T16:10:00,campus,2382.0,16:10:00,2021-11-30
69474,2021-11-30T16:20:00,campus,2382.0,16:20:00,2021-11-30
69484,2021-11-30T16:30:00,campus,2442.0,16:30:00,2021-11-30
69494,2021-11-30T16:40:00,campus,2514.0,16:40:00,2021-11-30
69504,2021-11-30T16:50:00,campus,2568.0,16:50:00,2021-11-30
69514,2021-11-30T17:00:00,campus,2550.0,17:00:00,2021-11-30
69524,2021-11-30T17:10:00,campus,2502.0,17:10:00,2021-11-30
69534,2021-11-30T17:20:00,campus,2454.0,17:20:00,2021-11-30
69544,2021-11-30T17:30:00,campus,2418.0,17:30:00,2021-11-30
69554,2021-11-30T17:40:00,campus,2412.0,17:40:00,2021-11-30
69564,2021-11-30T17:50:00,campus,2412.0,17:50:00,2021-11-30
69574,2021-11-30T18:00:00,campus,2412.0,18:00:00,2021-11-30
69584,2021-11-30T18:10:00,campus,2388.0,18:10:00,2021-11-30
69594,2021-11-30T18:20:00,campus,2358.0,18:20:00,2021-11-30
69604,2021-11-30T18:30:00,campus,2340.0,18:30:00,2021-11-30
69614,2021-11-30T18:40:00,campus,2334.0,18:40:00,2021-11-30
69624,2021-11-30T18:50:00,campus,2352.0,18:50:00,2021-11-30
69634,2021-11-30T19:00:00,campus,2352.0,19:00:00,2021-11-30
69644,2021-11-30T19:10:00,campus,2358.0,19:10:00,2021-11-30
69654,2021-11-30T19:20:00,campus,2340.0,19:20:00,2021-11-30
69664,2021-11-30T19:30:00,campus,2358.0,19:30:00,2021-11-30
69674,2021-11-30T19:40:00,campus,2346.0,19:40:00,2021-11-30
69684,2021-11-30T19:50:00,campus,2304.0,19:50:00,2021-11-30
69694,2021-11-30T20:00:00,campus,2226.0,20:00:00,2021-11-30
69704,2021-11-30T20:10:00,campus,2172.0,20:10:00,2021-11-30
69714,2021-11-30T20:20:00,campus,2142.0,20:20:00,2021-11-30
69724,2021-11-30T20:30:00,campus,2142.0,20:30:00,2021-11-30
69734,2021-11-30T20:40:00,campus,2130.0,20:40:00,2021-11-30
69744,2021-11-30T20:50:00,campus,2130.0,20:50:00,2021-11-30
69754,2021-11-30T21:00:00,campus,2154.0,21:00:00,2021-11-30
69764,2021-11-30T21:10:00,campus,2166.0,21:10:00,2021-11-30
69774,2021-11-30T21:20:00,campus,2172.0,21:20:00,2021-11-30
69784,2021-11-30T21:30:00,campus,2148.0,21:30:00,2021-11-30
69794,2021-11-30T21:40:00,campus,2130.0,21:40:00,2021-11-30
69804,2021-11-30T21:50:00,campus,2094.0,21:50:00,2021-11-30
69814,2021-11-30T22:00:00,campus,2058.0,22:00:00,2021-11-30
69824,2021-11-30T22:10:00,campus,1992.0,22:10:00,2021-11-30
69834,2021-11-30T22:20:00,campus,1914.0,22:20:00,2021-11-30
69844,2021-11-30T22:30:00,campus,1842.0,22:30:00,2021-11-30
69854,2021-11-30T22:40:00,campus,1806.0,22:40:00,2021-11-30
69864,2021-11-30T22:50:00,campus,1776.0,22:50:00,2021-11-30
69874,2021-11-30T23:00:00,campus,1740.0,23:00:00,2021-11-30
69884,2021-11-30T23:10:00,campus,1722.0,23:10:00,2021-11-30
69894,2021-11-30T23:20:00,campus,1698.0,23:20:00,2021-11-30
69904,2021-11-30T23:30:00,campus,1686.0,23:30:00,2021-11-30
69914,2021-11-30T23:40:00,campus,1692.0,23:40:00,2021-11-30
69924,2021-11-30T23:50:00,campus,1680.0,23:50:00,2021-11-30
69934,2021-12-01T00:00:00,campus,1644.0,00:00:00,2021-12-01
69944,2021-12-01T00:10:00,campus,1584.0,00:10:00,2021-12-01
69954,2021-12-01T00:20:00,campus,1530.0,00:20:00,2021-12-01
69964,2021-12-01T00:30:00,campus,1524.0,00:30:00,2021-12-01
69974,2021-12-01T00:40:00,campus,1506.0,00:40:00,2021-12-01
69984,2021-12-01T00:50:00,campus,1500.0,00:50:00,2021-12-01
69994,2021-12-01T01:00:00,campus,1482.0,01:00:00,2021-12-01
70004,2021-12-01T01:10:00,campus,1452.0,01:10:00,2021-12-01
70014,2021-12-01T01:20:00,campus,1434.0,01:20:00,2021-12-01
70024,2021-12-01T01:30:00,campus,1398.0,01:30:00,2021-12-01
70034,2021-12-01T01:40:00,campus,1374.0,01:40:00,2021-12-01
70044,2021-12-01T01:50:00,campus,1350.0,01:50:00,2021-12-01
70054,2021-12-01T02:00:00,campus,1320.0,02:00:00,2021-12-01
70064,2021-12-01T02:10:00,campus,1308.0,02:10:00,2021-12-01
70074,2021-12-01T02:20:00,campus,1302.0,02:20:00,2021-12-01
70084,2021-12-01T02:30:00,campus,1272.0,02:30:00,2021-12-01
70094,2021-12-01T02:40:00,campus,1260.0,02:40:00,2021-12-01
70104,2021-12-01T02:50:00,campus,1248.0,02:50:00,2021-12-01
70114,2021-12-01T03:00:00,campus,1248.0,03:00:00,2021-12-01
70124,2021-12-01T03:10:00,campus,1254.0,03:10:00,2021-12-01
70134,2021-12-01T03:20:00,campus,1260.0,03:20:00,2021-12-01
70144,2021-12-01T03:30:00,campus,1308.0,03:30:00,2021-12-01
70154,2021-12-01T03:40:00,campus,1356.0,03:40:00,2021-12-01
70164,2021-12-01T03:50:00,campus,1368.0,03:50:00,2021-12-01
70174,2021-12-01T04:00:00,campus,1368.0,04:00:00,2021-12-01
70184,2021-12-01T04:10:00,campus,1368.0,04:10:00,2021-12-01
70194,2021-12-01T04:20:00,campus,1404.0,04:20:00,2021-12-01
70204,2021-12-01T04:30:00,campus,1434.0,04:30:00,2021-12-01
70214,2021-12-01T04:40:00,campus,1464.0,04:40:00,2021-12-01
70224,2021-12-01T04:50:00,campus,1476.0,04:50:00,2021-12-01
70234,2021-12-01T05:00:00,campus,1482.0,05:00:00,2021-12-01
70244,2021-12-01T05:10:00,campus,1476.0,05:10:00,2021-12-01
70254,2021-12-01T05:20:00,campus,1458.0,05:20:00,2021-12-01
70264,2021-12-01T05:30:00,campus,1452.0,05:30:00,2021-12-01
70274,2021-12-01T05:40:00,campus,1446.0,05:40:00,2021-12-01
70284,2021-12-01T05:50:00,campus,1452.0,05:50:00,2021-12-01
70294,2021-12-01T06:00:00,campus,1452.0,06:00:00,2021-12-01
70304,2021-12-01T06:10:00,campus,1464.0,06:10:00,2021-12-01
70314,2021-12-01T06:20:00,campus,1476.0,06:20:00,2021-12-01
70324,2021-12-01T06:30:00,campus,1518.0,06:30:00,2021-12-01
70334,2021-12-01T06:40:00,campus,1578.0,06:40:00,2021-12-01
70344,2021-12-01T06:50:00,campus,1680.0,06:50:00,2021-12-01
70354,2021-12-01T07:00:00,campus,1764.0,07:00:00,2021-12-01
70364,2021-12-01T07:10:00,campus,1866.0,07:10:00,2021-12-01
70374,2021-12-01T07:20:00,campus,1920.0,07:20:00,2021-12-01
70384,2021-12-01T07:30:00,campus,1980.0,07:30:00,2021-12-01
70394,2021-12-01T07:40:00,campus,1986.0,07:40:00,2021-12-01
70404,2021-12-01T07:50:00,campus,1986.0,07:50:00,2021-12-01
70414,2021-12-01T08:00:00,campus,1980.0,08:00:00,2021-12-01
70424,2021-12-01T08:10:00,campus,1986.0,08:10:00,2021-12-01
70434,2021-12-01T08:20:00,campus,2004.0,08:20:00,2021-12-01
70444,2021-12-01T08:30:00,campus,2040.0,08:30:00,2021-12-01
70454,2021-12-01T08:40:00,campus,2064.0,08:40:00,2021-12-01
70464,2021-12-01T08:50:00,campus,2088.0,08:50:00,2021-12-01
70474,2021-12-01T09:00:00,campus,2142.0,09:00:00,2021-12-01
70484,2021-12-01T09:10:00,campus,2202.0,09:10:00,2021-12-01
70494,2021-12-01T09:20:00,campus,2256.0,09:20:00,2021-12-01
70504,2021-12-01T09:30:00,campus,2268.0,09:30:00,2021-12-01
70514,2021-12-01T09:40:00,campus,2280.0,09:40:00,2021-12-01
70524,2021-12-01T09:50:00,campus,2298.0,09:50:00,2021-12-01
70534,2021-12-01T10:00:00,campus,2310.0,10:00:00,2021-12-01
70544,2021-12-01T10:10:00,campus,2346.0,10:10:00,2021-12-01
70554,2021-12-01T10:20:00,campus,2364.0,10:20:00,2021-12-01
70564,2021-12-01T10:30:00,campus,2376.0,10:30:00,2021-12-01
70574,2021-12-01T10:40:00,campus,2358.0,10:40:00,2021-12-01
70584,2021-12-01T10:50:00,campus,2346.0,10:50:00,2021-12-01
70594,2021-12-01T11:00:00,campus,2352.0,11:00:00,2021-12-01
70604,2021-12-01T11:10:00,campus,2358.0,11:10:00,2021-12-01
70614,2021-12-01T11:20:00,campus,2340.0,11:20:00,2021-12-01
70624,2021-12-01T11:30:00,campus,2304.0,11:30:00,2021-12-01
70634,2021-12-01T11:40:00,campus,2268.0,11:40:00,2021-12-01
70644,2021-12-01T11:50:00,campus,2256.0,11:50:00,2021-12-01
70654,2021-12-01T12:00:00,campus,2268.0,12:00:00,2021-12-01
70664,2021-12-01T12:10:00,campus,2298.0,12:10:00,2021-12-01
70674,2021-12-01T12:20:00,campus,2340.0,12:20:00,2021-12-01
70684,2021-12-01T12:30:00,campus,2376.0,12:30:00,2021-12-01
70694,2021-12-01T12:40:00,campus,2376.0,12:40:00,2021-12-01
70704,2021-12-01T12:50:00,campus,2376.0,12:50:00,2021-12-01
70714,2021-12-01T13:00:00,campus,2370.0,13:00:00,2021-12-01
70724,2021-12-01T13:10:00,campus,2388.0,13:10:00,2021-12-01
70734,2021-12-01T13:20:00,campus,2400.0,13:20:00,2021-12-01
70744,2021-12-01T13:30:00,campus,2412.0,13:30:00,2021-12-01
70754,2021-12-01T13:40:00,campus,2418.0,13:40:00,2021-12-01
70764,2021-12-01T13:50:00,campus,2424.0,13:50:00,2021-12-01
70774,2021-12-01T14:00:00,campus,2430.0,14:00:00,2021-12-01
70784,2021-12-01T14:10:00,campus,2442.0,14:10:00,2021-12-01
70794,2021-12-01T14:20:00,campus,2448.0,14:20:00,2021-12-01
70804,2021-12-01T14:30:00,campus,2448.0,14:30:00,2021-12-01
70814,2021-12-01T14:40:00,campus,2442.0,14:40:00,2021-12-01
70824,2021-12-01T14:50:00,campus,2448.0,14:50:00,2021-12-01
70834,2021-12-01T15:00:00,campus,2454.0,15:00:00,2021-12-01
70844,2021-12-01T15:10:00,campus,2454.0,15:10:00,2021-12-01
70854,2021-12-01T15:20:00,campus,2448.0,15:20:00,2021-12-01
70864,2021-12-01T15:30:00,campus,2424.0,15:30:00,2021-12-01
70874,2021-12-01T15:40:00,campus,2400.0,15:40:00,2021-12-01
70884,2021-12-01T15:50:00,campus,2346.0,15:50:00,2021-12-01
70894,2021-12-01T16:00:00,campus,2316.0,16:00:00,2021-12-01
70904,2021-12-01T16:10:00,campus,2358.0,16:10:00,2021-12-01
70914,2021-12-01T16:20:00,campus,2442.0,16:20:00,2021-12-01
70924,2021-12-01T16:30:00,campus,2532.0,16:30:00,2021-12-01
70934,2021-12-01T16:40:00,campus,2544.0,16:40:00,2021-12-01
70944,2021-12-01T16:50:00,campus,2514.0,16:50:00,2021-12-01
70954,2021-12-01T17:00:00,campus,2448.0,17:00:00,2021-12-01
70964,2021-12-01T17:10:00,campus,2376.0,17:10:00,2021-12-01
70974,2021-12-01T17:20:00,campus,2322.0,17:20:00,2021-12-01
70984,2021-12-01T17:30:00,campus,2304.0,17:30:00,2021-12-01
70994,2021-12-01T17:40:00,campus,2310.0,17:40:00,2021-12-01
71004,2021-12-01T17:50:00,campus,2340.0,17:50:00,2021-12-01
71014,2021-12-01T18:00:00,campus,2352.0,18:00:00,2021-12-01
71024,2021-12-01T18:10:00,campus,2358.0,18:10:00,2021-12-01
71034,2021-12-01T18:20:00,campus,2340.0,18:20:00,2021-12-01
71044,2021-12-01T18:30:00,campus,2328.0,18:30:00,2021-12-01
71054,2021-12-01T18:40:00,campus,2304.0,18:40:00,2021-12-01
71064,2021-12-01T18:50:00,campus,2316.0,18:50:00,2021-12-01
71074,2021-12-01T19:00:00,campus,2346.0,19:00:00,2021-12-01
71084,2021-12-01T19:10:00,campus,2376.0,19:10:00,2021-12-01
71094,2021-12-01T19:20:00,campus,2370.0,19:20:00,2021-12-01
71104,2021-12-01T19:30:00,campus,2358.0,19:30:00,2021-12-01
71114,2021-12-01T19:40:00,campus,2352.0,19:40:00,2021-12-01
71124,2021-12-01T19:50:00,campus,2334.0,19:50:00,2021-12-01
71134,2021-12-01T20:00:00,campus,2292.0,20:00:00,2021-12-01
71144,2021-12-01T20:10:00,campus,2238.0,20:10:00,2021-12-01
71154,2021-12-01T20:20:00,campus,2196.0,20:20:00,2021-12-01
71164,2021-12-01T20:30:00,campus,2136.0,20:30:00,2021-12-01
71174,2021-12-01T20:40:00,campus,2112.0,20:40:00,2021-12-01
71184,2021-12-01T20:50:00,campus,2088.0,20:50:00,2021-12-01
71194,2021-12-01T21:00:00,campus,2094.0,21:00:00,2021-12-01
71204,2021-12-01T21:10:00,campus,2058.0,21:10:00,2021-12-01
71214,2021-12-01T21:20:00,campus,2028.0,21:20:00,2021-12-01
71224,2021-12-01T21:30:00,campus,2028.0,21:30:00,2021-12-01
71234,2021-12-01T21:40:00,campus,2070.0,21:40:00,2021-12-01
71244,2021-12-01T21:50:00,campus,2100.0,21:50:00,2021-12-01
71254,2021-12-01T22:00:00,campus,2076.0,22:00:00,2021-12-01
71264,2021-12-01T22:10:00,campus,1992.0,22:10:00,2021-12-01
71274,2021-12-01T22:20:00,campus,1914.0,22:20:00,2021-12-01
71284,2021-12-01T22:30:00,campus,1866.0,22:30:00,2021-12-01
71294,2021-12-01T22:40:00,campus,1860.0,22:40:00,2021-12-01
71304,2021-12-01T22:50:00,campus,1860.0,22:50:00,2021-12-01
71314,2021-12-01T23:00:00,campus,1836.0,23:00:00,2021-12-01
71324,2021-12-01T23:10:00,campus,1812.0,23:10:00,2021-12-01
71334,2021-12-01T23:20:00,campus,1782.0,23:20:00,2021-12-01
71344,2021-12-01T23:30:00,campus,1764.0,23:30:00,2021-12-01
71354,2021-12-01T23:40:00,campus,1728.0,23:40:00,2021-12-01
71364,2021-12-01T23:50:00,campus,1710.0,23:50:00,2021-12-01
71374,2021-12-02T00:00:00,campus,1668.0,00:00:00,2021-12-02
71384,2021-12-02T00:10:00,campus,1614.0,00:10:00,2021-12-02
71394,2021-12-02T00:20:00,campus,1542.0,00:20:00,2021-12-02
71404,2021-12-02T00:30:00,campus,1506.0,00:30:00,2021-12-02
71414,2021-12-02T00:40:00,campus,1506.0,00:40:00,2021-12-02
71424,2021-12-02T00:50:00,campus,1524.0,00:50:00,2021-12-02
71434,2021-12-02T01:00:00,campus,1542.0,01:00:00,2021-12-02
71444,2021-12-02T01:10:00,campus,1512.0,01:10:00,2021-12-02
71454,2021-12-02T01:20:00,campus,1470.0,01:20:00,2021-12-02
71464,2021-12-02T01:30:00,campus,1428.0,01:30:00,2021-12-02
71474,2021-12-02T01:40:00,campus,1428.0,01:40:00,2021-12-02
71484,2021-12-02T01:50:00,campus,1410.0,01:50:00,2021-12-02
71494,2021-12-02T02:00:00,campus,1398.0,02:00:00,2021-12-02
71504,2021-12-02T02:10:00,campus,1362.0,02:10:00,2021-12-02
71514,2021-12-02T02:20:00,campus,1344.0,02:20:00,2021-12-02
71524,2021-12-02T02:30:00,campus,1332.0,02:30:00,2021-12-02
71534,2021-12-02T02:40:00,campus,1332.0,02:40:00,2021-12-02
71544,2021-12-02T02:50:00,campus,1326.0,02:50:00,2021-12-02
71554,2021-12-02T03:00:00,campus,1302.0,03:00:00,2021-12-02
71564,2021-12-02T03:10:00,campus,1320.0,03:10:00,2021-12-02
71574,2021-12-02T03:20:00,campus,1332.0,03:20:00,2021-12-02
71584,2021-12-02T03:30:00,campus,1362.0,03:30:00,2021-12-02
71594,2021-12-02T03:40:00,campus,1368.0,03:40:00,2021-12-02
71604,2021-12-02T03:50:00,campus,1380.0,03:50:00,2021-12-02
71614,2021-12-02T04:00:00,campus,1380.0,04:00:00,2021-12-02
71624,2021-12-02T04:10:00,campus,1428.0,04:10:00,2021-12-02
71634,2021-12-02T04:20:00,campus,1446.0,04:20:00,2021-12-02
71644,2021-12-02T04:30:00,campus,1440.0,04:30:00,2021-12-02
71654,2021-12-02T04:40:00,campus,1392.0,04:40:00,2021-12-02
71664,2021-12-02T04:50:00,campus,1368.0,04:50:00,2021-12-02
71674,2021-12-02T05:00:00,campus,1362.0,05:00:00,2021-12-02
71684,2021-12-02T05:10:00,campus,1356.0,05:10:00,2021-12-02
71694,2021-12-02T05:20:00,campus,1374.0,05:20:00,2021-12-02
71704,2021-12-02T05:30:00,campus,1428.0,05:30:00,2021-12-02
71714,2021-12-02T05:40:00,campus,1476.0,05:40:00,2021-12-02
71724,2021-12-02T05:50:00,campus,1530.0,05:50:00,2021-12-02
71734,2021-12-02T06:00:00,campus,1572.0,06:00:00,2021-12-02
71744,2021-12-02T06:10:00,campus,1620.0,06:10:00,2021-12-02
71754,2021-12-02T06:20:00,campus,1650.0,06:20:00,2021-12-02
71764,2021-12-02T06:30:00,campus,1680.0,06:30:00,2021-12-02
71774,2021-12-02T06:40:00,campus,1680.0,06:40:00,2021-12-02
71784,2021-12-02T06:50:00,campus,1698.0,06:50:00,2021-12-02
71794,2021-12-02T07:00:00,campus,1704.0,07:00:00,2021-12-02
71804,2021-12-02T07:10:00,campus,1776.0,07:10:00,2021-12-02
71814,2021-12-02T07:20:00,campus,1860.0,07:20:00,2021-12-02
71824,2021-12-02T07:30:00,campus,1944.0,07:30:00,2021-12-02
71834,2021-12-02T07:40:00,campus,1986.0,07:40:00,2021-12-02
71844,2021-12-02T07:50:00,campus,2034.0,07:50:00,2021-12-02
71854,2021-12-02T08:00:00,campus,2064.0,08:00:00,2021-12-02
71864,2021-12-02T08:10:00,campus,2052.0,08:10:00,2021-12-02
71874,2021-12-02T08:20:00,campus,2016.0,08:20:00,2021-12-02
71884,2021-12-02T08:30:00,campus,2010.0,08:30:00,2021-12-02
71894,2021-12-02T08:40:00,campus,2028.0,08:40:00,2021-12-02
71904,2021-12-02T08:50:00,campus,2058.0,08:50:00,2021-12-02
71914,2021-12-02T09:00:00,campus,2094.0,09:00:00,2021-12-02
71924,2021-12-02T09:10:00,campus,2124.0,09:10:00,2021-12-02
71934,2021-12-02T09:20:00,campus,2142.0,09:20:00,2021-12-02
71944,2021-12-02T09:30:00,campus,2196.0,09:30:00,2021-12-02
71954,2021-12-02T09:40:00,campus,2262.0,09:40:00,2021-12-02
71964,2021-12-02T09:50:00,campus,2304.0,09:50:00,2021-12-02
71974,2021-12-02T10:00:00,campus,2316.0,10:00:00,2021-12-02
71984,2021-12-02T10:10:00,campus,2328.0,10:10:00,2021-12-02
71994,2021-12-02T10:20:00,campus,2352.0,10:20:00,2021-12-02
72004,2021-12-02T10:30:00,campus,2352.0,10:30:00,2021-12-02
72014,2021-12-02T10:40:00,campus,2352.0,10:40:00,2021-12-02
72024,2021-12-02T10:50:00,campus,2364.0,10:50:00,2021-12-02
72034,2021-12-02T11:00:00,campus,2388.0,11:00:00,2021-12-02
72044,2021-12-02T11:10:00,campus,2418.0,11:10:00,2021-12-02
72054,2021-12-02T11:20:00,campus,2442.0,11:20:00,2021-12-02
72064,2021-12-02T11:30:00,campus,2448.0,11:30:00,2021-12-02
72074,2021-12-02T11:40:00,campus,2436.0,11:40:00,2021-12-02
72084,2021-12-02T11:50:00,campus,2430.0,11:50:00,2021-12-02
72094,2021-12-02T12:00:00,campus,2442.0,12:00:00,2021-12-02
72104,2021-12-02T12:10:00,campus,2454.0,12:10:00,2021-12-02
72114,2021-12-02T12:20:00,campus,2424.0,12:20:00,2021-12-02
72124,2021-12-02T12:30:00,campus,2382.0,12:30:00,2021-12-02
72134,2021-12-02T12:40:00,campus,2346.0,12:40:00,2021-12-02
72144,2021-12-02T12:50:00,campus,2340.0,12:50:00,2021-12-02
72154,2021-12-02T13:00:00,campus,2316.0,13:00:00,2021-12-02
72164,2021-12-02T13:10:00,campus,2334.0,13:10:00,2021-12-02
72174,2021-12-02T13:20:00,campus,2388.0,13:20:00,2021-12-02
72184,2021-12-02T13:30:00,campus,2454.0,13:30:00,2021-12-02
72194,2021-12-02T13:40:00,campus,2490.0,13:40:00,2021-12-02
72204,2021-12-02T13:50:00,campus,2484.0,13:50:00,2021-12-02
72214,2021-12-02T14:00:00,campus,2478.0,14:00:00,2021-12-02
72224,2021-12-02T14:10:00,campus,2460.0,14:10:00,2021-12-02
72234,2021-12-02T14:20:00,campus,2472.0,14:20:00,2021-12-02
72244,2021-12-02T14:30:00,campus,2514.0,14:30:00,2021-12-02
72254,2021-12-02T14:40:00,campus,2520.0,14:40:00,2021-12-02
72264,2021-12-02T14:50:00,campus,2520.0,14:50:00,2021-12-02
72274,2021-12-02T15:00:00,campus,2514.0,15:00:00,2021-12-02
72284,2021-12-02T15:10:00,campus,2538.0,15:10:00,2021-12-02
72294,2021-12-02T15:20:00,campus,2544.0,15:20:00,2021-12-02
72304,2021-12-02T15:30:00,campus,2550.0,15:30:00,2021-12-02
72314,2021-12-02T15:40:00,campus,2550.0,15:40:00,2021-12-02
72324,2021-12-02T15:50:00,campus,2532.0,15:50:00,2021-12-02
72334,2021-12-02T16:00:00,campus,2502.0,16:00:00,2021-12-02
72344,2021-12-02T16:10:00,campus,2490.0,16:10:00,2021-12-02
72354,2021-12-02T16:20:00,campus,2484.0,16:20:00,2021-12-02
72364,2021-12-02T16:30:00,campus,2520.0,16:30:00,2021-12-02
72374,2021-12-02T16:40:00,campus,2562.0,16:40:00,2021-12-02
72384,2021-12-02T16:50:00,campus,2604.0,16:50:00,2021-12-02
72394,2021-12-02T17:00:00,campus,2634.0,17:00:00,2021-12-02
72404,2021-12-02T17:10:00,campus,2640.0,17:10:00,2021-12-02
72414,2021-12-02T17:20:00,campus,2622.0,17:20:00,2021-12-02
72424,2021-12-02T17:30:00,campus,2586.0,17:30:00,2021-12-02
72434,2021-12-02T17:40:00,campus,2526.0,17:40:00,2021-12-02
72444,2021-12-02T17:50:00,campus,2466.0,17:50:00,2021-12-02
72454,2021-12-02T18:00:00,campus,2412.0,18:00:00,2021-12-02
72464,2021-12-02T18:10:00,campus,2346.0,18:10:00,2021-12-02
72474,2021-12-02T18:20:00,campus,2322.0,18:20:00,2021-12-02
72484,2021-12-02T18:30:00,campus,2286.0,18:30:00,2021-12-02
72494,2021-12-02T18:40:00,campus,2280.0,18:40:00,2021-12-02
72504,2021-12-02T18:50:00,campus,2316.0,18:50:00,2021-12-02
72514,2021-12-02T19:00:00,campus,2358.0,19:00:00,2021-12-02
72524,2021-12-02T19:10:00,campus,2388.0,19:10:00,2021-12-02
72534,2021-12-02T19:20:00,campus,2376.0,19:20:00,2021-12-02
72544,2021-12-02T19:30:00,campus,2364.0,19:30:00,2021-12-02
72554,2021-12-02T19:40:00,campus,2358.0,19:40:00,2021-12-02
72564,2021-12-02T19:50:00,campus,2352.0,19:50:00,2021-12-02
72574,2021-12-02T20:00:00,campus,2322.0,20:00:00,2021-12-02
72584,2021-12-02T20:10:00,campus,2286.0,20:10:00,2021-12-02
72594,2021-12-02T20:20:00,campus,2226.0,20:20:00,2021-12-02
72604,2021-12-02T20:30:00,campus,2196.0,20:30:00,2021-12-02
72614,2021-12-02T20:40:00,campus,2154.0,20:40:00,2021-12-02
72624,2021-12-02T20:50:00,campus,2148.0,20:50:00,2021-12-02
72634,2021-12-02T21:00:00,campus,2136.0,21:00:00,2021-12-02
72644,2021-12-02T21:10:00,campus,2154.0,21:10:00,2021-12-02
72654,2021-12-02T21:20:00,campus,2172.0,21:20:00,2021-12-02
72664,2021-12-02T21:30:00,campus,2202.0,21:30:00,2021-12-02
72674,2021-12-02T21:40:00,campus,2208.0,21:40:00,2021-12-02
72684,2021-12-02T21:50:00,campus,2196.0,21:50:00,2021-12-02
72694,2021-12-02T22:00:00,campus,2166.0,22:00:00,2021-12-02
72704,2021-12-02T22:10:00,campus,2118.0,22:10:00,2021-12-02
72714,2021-12-02T22:20:00,campus,2064.0,22:20:00,2021-12-02
72724,2021-12-02T22:30:00,campus,1992.0,22:30:00,2021-12-02
72734,2021-12-02T22:40:00,campus,1968.0,22:40:00,2021-12-02
72744,2021-12-02T22:50:00,campus,1932.0,22:50:00,2021-12-02
72754,2021-12-02T23:00:00,campus,1914.0,23:00:00,2021-12-02
72764,2021-12-02T23:10:00,campus,1884.0,23:10:00,2021-12-02
72774,2021-12-02T23:20:00,campus,1872.0,23:20:00,2021-12-02
72784,2021-12-02T23:30:00,campus,1842.0,23:30:00,2021-12-02
72794,2021-12-02T23:40:00,campus,1836.0,23:40:00,2021-12-02
72804,2021-12-02T23:50:00,campus,1836.0,23:50:00,2021-12-02
72814,2021-12-03T00:00:00,campus,1842.0,00:00:00,2021-12-03
72824,2021-12-03T00:10:00,campus,1800.0,00:10:00,2021-12-03
72834,2021-12-03T00:20:00,campus,1698.0,00:20:00,2021-12-03
72844,2021-12-03T00:30:00,campus,1584.0,00:30:00,2021-12-03
72854,2021-12-03T00:40:00,campus,1494.0,00:40:00,2021-12-03
72864,2021-12-03T00:50:00,campus,1452.0,00:50:00,2021-12-03
72874,2021-12-03T01:00:00,campus,1410.0,01:00:00,2021-12-03
72884,2021-12-03T01:10:00,campus,1368.0,01:10:00,2021-12-03
72894,2021-12-03T01:20:00,campus,1386.0,01:20:00,2021-12-03
72904,2021-12-03T01:30:00,campus,1398.0,01:30:00,2021-12-03
72914,2021-12-03T01:40:00,campus,1410.0,01:40:00,2021-12-03
72924,2021-12-03T01:50:00,campus,1368.0,01:50:00,2021-12-03
72934,2021-12-03T02:00:00,campus,1338.0,02:00:00,2021-12-03
72944,2021-12-03T02:10:00,campus,1326.0,02:10:00,2021-12-03
72954,2021-12-03T02:20:00,campus,1332.0,02:20:00,2021-12-03
72964,2021-12-03T02:30:00,campus,1338.0,02:30:00,2021-12-03
72974,2021-12-03T02:40:00,campus,1338.0,02:40:00,2021-12-03
72984,2021-12-03T02:50:00,campus,1338.0,02:50:00,2021-12-03
72994,2021-12-03T03:00:00,campus,1332.0,03:00:00,2021-12-03
73004,2021-12-03T03:10:00,campus,1350.0,03:10:00,2021-12-03
73014,2021-12-03T03:20:00,campus,1368.0,03:20:00,2021-12-03
73024,2021-12-03T03:30:00,campus,1386.0,03:30:00,2021-12-03
73034,2021-12-03T03:40:00,campus,1386.0,03:40:00,2021-12-03
73044,2021-12-03T03:50:00,campus,1386.0,03:50:00,2021-12-03
73054,2021-12-03T04:00:00,campus,1380.0,04:00:00,2021-12-03
73064,2021-12-03T04:10:00,campus,1374.0,04:10:00,2021-12-03
73074,2021-12-03T04:20:00,campus,1350.0,04:20:00,2021-12-03
73084,2021-12-03T04:30:00,campus,1332.0,04:30:00,2021-12-03
73094,2021-12-03T04:40:00,campus,1314.0,04:40:00,2021-12-03
73104,2021-12-03T04:50:00,campus,1332.0,04:50:00,2021-12-03
73114,2021-12-03T05:00:00,campus,1380.0,05:00:00,2021-12-03
73124,2021-12-03T05:10:00,campus,1446.0,05:10:00,2021-12-03
73134,2021-12-03T05:20:00,campus,1500.0,05:20:00,2021-12-03
73144,2021-12-03T05:30:00,campus,1524.0,05:30:00,2021-12-03
73154,2021-12-03T05:40:00,campus,1542.0,05:40:00,2021-12-03
73164,2021-12-03T05:50:00,campus,1554.0,05:50:00,2021-12-03
73174,2021-12-03T06:00:00,campus,1578.0,06:00:00,2021-12-03
73184,2021-12-03T06:10:00,campus,1602.0,06:10:00,2021-12-03
